,seller_id,buyer_id,product_id,product_price,sold_quantity,quantity_cluster,price_cluster,cluster,order_id
1314,976,2687,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-2687
1315,976,2687,4555,35.0,34.0,dull-product,low-end,dull-product;low-end,976-2687
1316,976,2687,4752,25.0,32.0,dull-product,low-end,dull-product;low-end,976-2687
1317,976,2706,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-2706
1318,976,2706,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-2706
1319,976,2706,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-2706
1320,976,2706,1591,24.0,1172.0,best-seller,low-end,best-seller;low-end,976-2706
1321,976,2706,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-2706
1322,976,2706,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-2706
1323,976,2763,1857,22.0,161.0,normal-product,low-end,normal-product;low-end,976-2763
1324,976,2772,4673,32.0,2.0,dull-product,low-end,dull-product;low-end,976-2772
1325,976,2782,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-2782
1326,976,2782,618,22.0,377.0,well-seller,low-end,well-seller;low-end,976-2782
1327,976,2782,680,24.0,1064.0,best-seller,low-end,best-seller;low-end,976-2782
1328,976,2782,1234,22.0,400.0,well-seller,low-end,well-seller;low-end,976-2782
1329,976,2782,1624,24.0,233.0,normal-product,low-end,normal-product;low-end,976-2782
1330,976,2841,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-2841
1331,976,2841,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-2841
1332,976,2841,1680,28.0,1852.0,best-seller,low-end,best-seller;low-end,976-2841
1333,976,2850,695,24.0,626.0,well-seller,low-end,well-seller;low-end,976-2850
1334,976,2850,1106,20.0,1430.0,best-seller,low-end,best-seller;low-end,976-2850
1335,976,2850,4801,22.0,5.0,dull-product,low-end,dull-product;low-end,976-2850
1336,976,2854,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-2854
1337,976,2854,695,24.0,626.0,well-seller,low-end,well-seller;low-end,976-2854
1338,976,2854,1106,20.0,1430.0,best-seller,low-end,best-seller;low-end,976-2854
1339,976,2854,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-2854
1340,976,2854,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-2854
1341,976,2854,1665,20.0,693.0,well-seller,low-end,well-seller;low-end,976-2854
1342,976,2854,1680,28.0,1852.0,best-seller,low-end,best-seller;low-end,976-2854
1343,976,2863,530,20.0,508.0,well-seller,low-end,well-seller;low-end,976-2863
1344,976,2863,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-2863
1345,976,2863,1234,22.0,400.0,well-seller,low-end,well-seller;low-end,976-2863
1346,976,2867,4802,25.0,5.0,dull-product,low-end,dull-product;low-end,976-2867
1347,976,2873,1106,20.0,1430.0,best-seller,low-end,best-seller;low-end,976-2873
1348,976,2879,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-2879
1349,976,2879,4687,22.0,15.0,dull-product,low-end,dull-product;low-end,976-2879
1350,976,2965,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-2965
1351,976,3004,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-3004
1352,976,3004,1840,24.0,597.0,well-seller,low-end,well-seller;low-end,976-3004
1353,976,3025,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-3025
1354,976,3025,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-3025
1355,976,3025,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-3025
1356,976,3025,1680,28.0,1852.0,best-seller,low-end,best-seller;low-end,976-3025
1357,976,3059,1208,32.0,596.0,well-seller,low-end,well-seller;low-end,976-3059
1358,976,3097,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-3097
1359,976,3097,680,24.0,1064.0,best-seller,low-end,best-seller;low-end,976-3097
1360,976,3097,1130,24.0,352.0,well-seller,low-end,well-seller;low-end,976-3097
1361,976,3097,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-3097
1362,976,3097,1214,24.0,509.0,well-seller,low-end,well-seller;low-end,976-3097
1363,976,3097,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-3097
1364,976,3097,1718,24.0,723.0,well-seller,low-end,well-seller;low-end,976-3097
1365,976,3097,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-3097
1366,976,3097,4544,35.0,185.0,normal-product,low-end,normal-product;low-end,976-3097
1367,976,3137,1208,32.0,596.0,well-seller,low-end,well-seller;low-end,976-3137
1368,976,3137,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-3137
1369,976,3165,1591,24.0,1172.0,best-seller,low-end,best-seller;low-end,976-3165
1370,976,3170,4673,32.0,2.0,dull-product,low-end,dull-product;low-end,976-3170
1371,976,3236,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-3236
1372,976,3249,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-3249
1373,976,3249,1783,28.0,354.0,well-seller,low-end,well-seller;low-end,976-3249
1374,976,3249,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-3249
1375,976,3267,608,24.0,276.0,normal-product,low-end,normal-product;low-end,976-3267
1376,976,3267,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-3267
1377,976,3270,4687,22.0,15.0,dull-product,low-end,dull-product;low-end,976-3270
1378,976,3272,1591,24.0,1172.0,best-seller,low-end,best-seller;low-end,976-3272
1379,976,3272,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-3272
1380,976,3343,3057,20.0,286.0,normal-product,low-end,normal-product;low-end,976-3343
1381,976,3358,530,20.0,508.0,well-seller,low-end,well-seller;low-end,976-3358
1382,976,3358,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-3358
1383,976,3358,592,20.0,1086.0,best-seller,low-end,best-seller;low-end,976-3358
1384,976,3358,4806,25.0,2.0,dull-product,low-end,dull-product;low-end,976-3358
1385,976,3410,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-3410
1386,976,3410,1234,22.0,400.0,well-seller,low-end,well-seller;low-end,976-3410
1387,976,3410,1680,28.0,1852.0,best-seller,low-end,best-seller;low-end,976-3410
1388,976,3410,1857,22.0,161.0,normal-product,low-end,normal-product;low-end,976-3410
1389,976,3410,4803,20.0,15.0,dull-product,low-end,dull-product;low-end,976-3410
1390,976,3452,592,20.0,1086.0,best-seller,low-end,best-seller;low-end,976-3452
1391,976,3452,1106,20.0,1430.0,best-seller,low-end,best-seller;low-end,976-3452
1392,976,3452,1582,20.0,913.0,well-seller,low-end,well-seller;low-end,976-3452
1393,976,3452,1680,28.0,1852.0,best-seller,low-end,best-seller;low-end,976-3452
1394,976,3452,1840,24.0,597.0,well-seller,low-end,well-seller;low-end,976-3452
1395,976,3452,4544,35.0,185.0,normal-product,low-end,normal-product;low-end,976-3452
1396,976,3488,618,22.0,377.0,well-seller,low-end,well-seller;low-end,976-3488
1397,976,3506,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-3506
1398,976,3506,1582,20.0,913.0,well-seller,low-end,well-seller;low-end,976-3506
1399,976,3506,1840,24.0,597.0,well-seller,low-end,well-seller;low-end,976-3506
1400,976,3517,1106,20.0,1430.0,best-seller,low-end,best-seller;low-end,976-3517
1401,976,3517,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-3517
1402,976,3600,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-3600
1403,976,3600,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-3600
1404,976,3643,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-3643
1405,976,3643,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-3643
1406,976,3650,530,20.0,508.0,well-seller,low-end,well-seller;low-end,976-3650
1407,976,3650,1680,28.0,1852.0,best-seller,low-end,best-seller;low-end,976-3650
1408,976,3650,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-3650
1409,976,3664,592,20.0,1086.0,best-seller,low-end,best-seller;low-end,976-3664
1410,976,3675,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-3675
1411,976,3675,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-3675
1412,976,3677,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-3677
1413,976,3677,1214,24.0,509.0,well-seller,low-end,well-seller;low-end,976-3677
1414,976,3677,1591,24.0,1172.0,best-seller,low-end,best-seller;low-end,976-3677
1415,976,3677,1665,20.0,693.0,well-seller,low-end,well-seller;low-end,976-3677
1416,976,3677,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-3677
1417,976,3684,4804,25.0,13.0,dull-product,low-end,dull-product;low-end,976-3684
1418,976,3687,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-3687
1419,976,3687,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-3687
1420,976,3687,1718,24.0,723.0,well-seller,low-end,well-seller;low-end,976-3687
1421,976,3725,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-3725
1422,976,3725,680,24.0,1064.0,best-seller,low-end,best-seller;low-end,976-3725
1423,976,3725,1665,20.0,693.0,well-seller,low-end,well-seller;low-end,976-3725
1424,976,3725,1840,24.0,597.0,well-seller,low-end,well-seller;low-end,976-3725
1425,976,3725,4544,35.0,185.0,normal-product,low-end,normal-product;low-end,976-3725
1426,976,3770,1106,20.0,1430.0,best-seller,low-end,best-seller;low-end,976-3770
1427,976,3770,1234,22.0,400.0,well-seller,low-end,well-seller;low-end,976-3770
1428,976,3770,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-3770
1429,976,3783,4707,30.0,10.0,dull-product,low-end,dull-product;low-end,976-3783
1430,976,3792,1624,24.0,233.0,normal-product,low-end,normal-product;low-end,976-3792
1431,976,3792,1713,20.0,355.0,well-seller,low-end,well-seller;low-end,976-3792
1432,976,3799,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-3799
1433,976,3799,1214,24.0,509.0,well-seller,low-end,well-seller;low-end,976-3799
1434,976,3799,1680,28.0,1852.0,best-seller,low-end,best-seller;low-end,976-3799
1435,976,3805,592,20.0,1086.0,best-seller,low-end,best-seller;low-end,976-3805
1436,976,3805,1680,28.0,1852.0,best-seller,low-end,best-seller;low-end,976-3805
1437,976,3812,4755,20.0,10.0,dull-product,low-end,dull-product;low-end,976-3812
1438,976,3869,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-3869
1439,976,3869,4682,28.0,11.0,dull-product,low-end,dull-product;low-end,976-3869
1440,976,3888,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-3888
1441,976,3888,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-3888
1442,976,3888,680,24.0,1064.0,best-seller,low-end,best-seller;low-end,976-3888
1443,976,3888,1624,24.0,233.0,normal-product,low-end,normal-product;low-end,976-3888
1444,976,3888,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-3888
1445,976,3911,3057,20.0,286.0,normal-product,low-end,normal-product;low-end,976-3911
1446,976,3936,4665,24.0,6.0,dull-product,low-end,dull-product;low-end,976-3936
1447,976,3965,530,20.0,508.0,well-seller,low-end,well-seller;low-end,976-3965
1448,976,3965,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-3965
1449,976,3965,4615,20.0,8.0,dull-product,low-end,dull-product;low-end,976-3965
1450,976,3980,613,20.0,292.0,normal-product,low-end,normal-product;low-end,976-3980
1451,976,4005,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-4005
1452,976,4005,530,20.0,508.0,well-seller,low-end,well-seller;low-end,976-4005
1453,976,4005,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-4005
1454,976,4005,592,20.0,1086.0,best-seller,low-end,best-seller;low-end,976-4005
1455,976,4005,680,24.0,1064.0,best-seller,low-end,best-seller;low-end,976-4005
1456,976,4005,695,24.0,626.0,well-seller,low-end,well-seller;low-end,976-4005
1457,976,4005,1106,20.0,1430.0,best-seller,low-end,best-seller;low-end,976-4005
1458,976,4005,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-4005
1459,976,4005,1244,22.0,511.0,well-seller,low-end,well-seller;low-end,976-4005
1460,976,4005,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-4005
1461,976,4005,1680,28.0,1852.0,best-seller,low-end,best-seller;low-end,976-4005
1462,976,4005,1714,20.0,1273.0,best-seller,low-end,best-seller;low-end,976-4005
1463,976,4005,1718,24.0,723.0,well-seller,low-end,well-seller;low-end,976-4005
1464,976,4005,1783,28.0,354.0,well-seller,low-end,well-seller;low-end,976-4005
1465,976,4005,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-4005
1466,976,4005,4723,30.0,48.0,dull-product,low-end,dull-product;low-end,976-4005
1467,976,4031,4744,20.0,1.0,dull-product,low-end,dull-product;low-end,976-4031
1468,976,4058,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-4058
1469,976,4058,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-4058
1470,976,4058,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-4058
1471,976,4058,1783,28.0,354.0,well-seller,low-end,well-seller;low-end,976-4058
1472,976,4075,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-4075
1473,976,4075,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-4075
1474,976,4075,1214,24.0,509.0,well-seller,low-end,well-seller;low-end,976-4075
1475,976,4075,4544,35.0,185.0,normal-product,low-end,normal-product;low-end,976-4075
1476,976,4087,695,24.0,626.0,well-seller,low-end,well-seller;low-end,976-4087
1477,976,4095,1234,22.0,400.0,well-seller,low-end,well-seller;low-end,976-4095
1478,976,4095,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-4095
1479,976,4120,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-4120
1480,976,4120,702,22.0,253.0,normal-product,low-end,normal-product;low-end,976-4120
1481,976,4120,1106,20.0,1430.0,best-seller,low-end,best-seller;low-end,976-4120
1482,976,4120,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-4120
1483,976,4120,1208,32.0,596.0,well-seller,low-end,well-seller;low-end,976-4120
1484,976,4120,1234,22.0,400.0,well-seller,low-end,well-seller;low-end,976-4120
1485,976,4120,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-4120
1486,976,4120,1680,28.0,1852.0,best-seller,low-end,best-seller;low-end,976-4120
1487,976,4120,1783,28.0,354.0,well-seller,low-end,well-seller;low-end,976-4120
1488,976,4120,4804,25.0,13.0,dull-product,low-end,dull-product;low-end,976-4120
1489,976,4189,680,24.0,1064.0,best-seller,low-end,best-seller;low-end,976-4189
1490,976,4189,4748,20.0,9.0,dull-product,low-end,dull-product;low-end,976-4189
1491,976,4429,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-4429
1492,976,4429,1591,24.0,1172.0,best-seller,low-end,best-seller;low-end,976-4429
1493,976,4429,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-4429
1494,976,4462,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-4462
1495,976,4462,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-4462
1496,976,4462,1591,24.0,1172.0,best-seller,low-end,best-seller;low-end,976-4462
1497,976,4487,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-4487
1498,976,4487,1106,20.0,1430.0,best-seller,low-end,best-seller;low-end,976-4487
1499,976,4487,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-4487
1500,976,4487,1582,20.0,913.0,well-seller,low-end,well-seller;low-end,976-4487
1501,976,4487,1591,24.0,1172.0,best-seller,low-end,best-seller;low-end,976-4487
1502,976,4487,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-4487
1503,976,4487,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-4487
1504,976,4487,1840,24.0,597.0,well-seller,low-end,well-seller;low-end,976-4487
1505,976,4512,1718,24.0,723.0,well-seller,low-end,well-seller;low-end,976-4512
1506,976,4556,1629,20.0,728.0,well-seller,low-end,well-seller;low-end,976-4556
1507,976,4556,1665,20.0,693.0,well-seller,low-end,well-seller;low-end,976-4556
1508,976,4569,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-4569
1509,976,4569,1214,24.0,509.0,well-seller,low-end,well-seller;low-end,976-4569
1510,976,4591,1130,24.0,352.0,well-seller,low-end,well-seller;low-end,976-4591
1511,976,4625,695,24.0,626.0,well-seller,low-end,well-seller;low-end,976-4625
1512,976,4678,1629,20.0,728.0,well-seller,low-end,well-seller;low-end,976-4678
1513,976,4712,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-4712
1514,976,4751,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-4751
1515,976,4751,1106,20.0,1430.0,best-seller,low-end,best-seller;low-end,976-4751
1516,976,4751,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-4751
1517,976,4751,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-4751
1518,976,4800,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-4800
1519,976,4800,1214,24.0,509.0,well-seller,low-end,well-seller;low-end,976-4800
1520,976,4800,1718,24.0,723.0,well-seller,low-end,well-seller;low-end,976-4800
1521,976,4800,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-4800
1522,976,4823,543,24.0,2696.0,best-seller,low-end,best-seller;low-end,976-4823
1523,976,4823,1591,24.0,1172.0,best-seller,low-end,best-seller;low-end,976-4823
1524,976,4823,1840,24.0,597.0,well-seller,low-end,well-seller;low-end,976-4823
1525,976,4875,530,20.0,508.0,well-seller,low-end,well-seller;low-end,976-4875
1526,976,4875,592,20.0,1086.0,best-seller,low-end,best-seller;low-end,976-4875
1527,976,4883,618,22.0,377.0,well-seller,low-end,well-seller;low-end,976-4883
1528,976,4883,680,24.0,1064.0,best-seller,low-end,best-seller;low-end,976-4883
1529,976,4883,1214,24.0,509.0,well-seller,low-end,well-seller;low-end,976-4883
1530,976,4883,1234,22.0,400.0,well-seller,low-end,well-seller;low-end,976-4883
1531,976,4883,1591,24.0,1172.0,best-seller,low-end,best-seller;low-end,976-4883
1532,976,4883,1840,24.0,597.0,well-seller,low-end,well-seller;low-end,976-4883
1533,976,4883,4723,30.0,48.0,dull-product,low-end,dull-product;low-end,976-4883
1534,976,4895,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-4895
1535,976,4895,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-4895
1536,976,4895,1680,28.0,1852.0,best-seller,low-end,best-seller;low-end,976-4895
1537,976,4895,1718,24.0,723.0,well-seller,low-end,well-seller;low-end,976-4895
1538,976,4895,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-4895
1539,976,4895,1840,24.0,597.0,well-seller,low-end,well-seller;low-end,976-4895
1540,976,4921,1214,24.0,509.0,well-seller,low-end,well-seller;low-end,976-4921
1541,976,4930,613,20.0,292.0,normal-product,low-end,normal-product;low-end,976-4930
1542,976,4935,618,22.0,377.0,well-seller,low-end,well-seller;low-end,976-4935
1543,976,4966,1680,28.0,1852.0,best-seller,low-end,best-seller;low-end,976-4966
1544,976,4983,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-4983
1545,976,4983,1106,20.0,1430.0,best-seller,low-end,best-seller;low-end,976-4983
1546,976,4983,1214,24.0,509.0,well-seller,low-end,well-seller;low-end,976-4983
1547,976,4983,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-4983
1548,976,4983,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-4983
1549,976,5008,496,24.0,1240.0,best-seller,low-end,best-seller;low-end,976-5008
1550,976,5022,1244,22.0,511.0,well-seller,low-end,well-seller;low-end,976-5022
1551,976,5031,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-5031
1552,976,5031,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-5031
1553,976,5037,1793,28.0,1173.0,best-seller,low-end,best-seller;low-end,976-5037
1554,976,5037,4723,30.0,48.0,dull-product,low-end,dull-product;low-end,976-5037
1555,976,5040,695,24.0,626.0,well-seller,low-end,well-seller;low-end,976-5040
1556,976,5040,1162,20.0,4820.0,best-seller,low-end,best-seller;low-end,976-5040
1557,976,5042,1208,32.0,596.0,well-seller,low-end,well-seller;low-end,976-5042
1558,976,5042,1634,32.0,2609.0,best-seller,low-end,best-seller;low-end,976-5042
1559,976,5042,1783,28.0,354.0,well-seller,low-end,well-seller;low-end,976-5042
1560,976,5042,1856,22.0,253.0,normal-product,low-end,normal-product;low-end,976-5042
1561,976,5052,1857,22.0,161.0,normal-product,low-end,normal-product;low-end,976-5052
1562,976,5074,1840,24.0,597.0,well-seller,low-end,well-seller;low-end,976-5074
1563,1564,44,4023,75.0,16.0,dull-product,middle-end,dull-product;middle-end,1564-44
1564,1564,44,4321,45.0,16.0,dull-product,low-end,dull-product;low-end,1564-44
1565,1564,44,4809,98.0,7.0,dull-product,middle-end,dull-product;middle-end,1564-44
1566,1564,569,2482,60.0,29.0,dull-product,middle-end,dull-product;middle-end,1564-569
1567,1564,699,4321,45.0,16.0,dull-product,low-end,dull-product;low-end,1564-699
1568,1564,1837,4827,108.0,1.0,dull-product,middle-end,dull-product;middle-end,1564-1837
1569,1564,3761,2481,70.0,105.0,normal-product,middle-end,normal-product;middle-end,1564-3761
1570,1564,3858,4595,65.0,13.0,dull-product,middle-end,dull-product;middle-end,1564-3858
1571,1564,4690,4972,75.0,298.0,normal-product,middle-end,normal-product;middle-end,1564-4690
1572,1564,4690,5045,70.0,10.0,dull-product,middle-end,dull-product;middle-end,1564-4690
1573,1575,2,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-2
1574,1575,19,880,69.0,3096.0,best-seller,middle-end,best-seller;middle-end,1575-19
1575,1575,31,2332,66.0,2626.0,best-seller,middle-end,best-seller;middle-end,1575-31
1576,1575,41,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-41
1577,1575,73,880,69.0,3096.0,best-seller,middle-end,best-seller;middle-end,1575-73
1578,1575,79,2266,65.0,4463.0,best-seller,middle-end,best-seller;middle-end,1575-79
1579,1575,79,2363,65.0,1925.0,best-seller,middle-end,best-seller;middle-end,1575-79
1580,1575,81,2266,65.0,4463.0,best-seller,middle-end,best-seller;middle-end,1575-81
1581,1575,88,832,65.0,1834.0,best-seller,middle-end,best-seller;middle-end,1575-88
1582,1575,89,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-89
1583,1575,90,864,69.0,1514.0,best-seller,middle-end,best-seller;middle-end,1575-90
1584,1575,90,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-90
1585,1575,99,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-99
1586,1575,102,2332,66.0,2626.0,best-seller,middle-end,best-seller;middle-end,1575-102
1587,1575,125,880,69.0,3096.0,best-seller,middle-end,best-seller;middle-end,1575-125
1588,1575,125,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-125
1589,1575,127,1354,74.0,6831.0,best-seller,middle-end,best-seller;middle-end,1575-127
1590,1575,164,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-164
1591,1575,166,1403,65.0,2777.0,best-seller,middle-end,best-seller;middle-end,1575-166
1592,1575,176,880,69.0,3096.0,best-seller,middle-end,best-seller;middle-end,1575-176
1593,1575,181,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-181
1594,1575,188,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-188
1595,1575,189,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-189
1596,1575,210,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-210
1597,1575,216,880,69.0,3096.0,best-seller,middle-end,best-seller;middle-end,1575-216
1598,1575,226,2332,66.0,2626.0,best-seller,middle-end,best-seller;middle-end,1575-226
1599,1575,228,880,69.0,3096.0,best-seller,middle-end,best-seller;middle-end,1575-228
1600,1575,237,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-237
1601,1575,239,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-239
1602,1575,240,826,54.0,234.0,normal-product,middle-end,normal-product;middle-end,1575-240
1603,1575,240,1354,74.0,6831.0,best-seller,middle-end,best-seller;middle-end,1575-240
1604,1575,247,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-247
1605,1575,249,2091,54.0,395.0,well-seller,middle-end,well-seller;middle-end,1575-249
1606,1575,265,2363,65.0,1925.0,best-seller,middle-end,best-seller;middle-end,1575-265
1607,1575,267,2332,66.0,2626.0,best-seller,middle-end,best-seller;middle-end,1575-267
1608,1575,267,4072,60.0,11.0,dull-product,middle-end,dull-product;middle-end,1575-267
1609,1575,269,961,48.0,227.0,normal-product,low-end,normal-product;low-end,1575-269
1610,1575,270,880,69.0,3096.0,best-seller,middle-end,best-seller;middle-end,1575-270
1611,1575,270,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-270
1612,1575,273,2332,66.0,2626.0,best-seller,middle-end,best-seller;middle-end,1575-273
1613,1575,290,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-290
1614,1575,291,880,69.0,3096.0,best-seller,middle-end,best-seller;middle-end,1575-291
1615,1575,293,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-293
1616,1575,295,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-295
1617,1575,295,2266,65.0,4463.0,best-seller,middle-end,best-seller;middle-end,1575-295
1618,1575,304,1354,74.0,6831.0,best-seller,middle-end,best-seller;middle-end,1575-304
1619,1575,304,2363,65.0,1925.0,best-seller,middle-end,best-seller;middle-end,1575-304
1620,1575,324,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-324
1621,1575,348,1391,45.0,613.0,well-seller,low-end,well-seller;low-end,1575-348
1622,1575,358,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-358
1623,1575,400,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-400
1624,1575,421,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-421
1625,1575,421,2402,39.0,34.0,dull-product,low-end,dull-product;low-end,1575-421
1626,1575,440,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-440
1627,1575,462,2266,65.0,4463.0,best-seller,middle-end,best-seller;middle-end,1575-462
1628,1575,464,2266,65.0,4463.0,best-seller,middle-end,best-seller;middle-end,1575-464
1629,1575,464,2363,65.0,1925.0,best-seller,middle-end,best-seller;middle-end,1575-464
1630,1575,506,1421,11.0,2134.0,best-seller,low-end,best-seller;low-end,1575-506
1631,1575,512,2266,65.0,4463.0,best-seller,middle-end,best-seller;middle-end,1575-512
1632,1575,523,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-523
1633,1575,532,2097,60.0,19227.0,best-seller,middle-end,best-seller;middle-end,1575-532
1634,1575,536,880,69.0,3096.0,best-seller,middle-end,best-seller;middle-end,1575-536
1635,1575,536,1421,11.0,2134.0,best-seller,low-end,best-seller;low-end,1575-536
1636,1575,543,2316,63.0,5227.0,best-seller,middle-end,best-seller;middle-end,1575-543
1637,1575,556,1354,74.0,6831.0,best-seller,middle-end,best-seller;middle-end,1575-556
1638,1575,557,1053,62.0,1173.0,best-seller,middle-end,best-seller;middle-end,1575-557
